dep_id,emp_first_name,hire_date,dep_name,emp_last_name,salary,emp_id
104,Jessie,05/31/2019,null,Writer,$136815.09,405
104,Gideon,05/01/14,null,Jacobi,$79986.88,473
104,Theodore,04/19/2012,null,Yanshonok,$156262.92,592
104,Tristan,10/12/09,null,Insoll,$94827.71,319
104,Noll,06/02/03,null,Cruikshanks,$116940.59,621
104,Kordula,03/09/04,null,De Freitas,$136449.05,785
104,Tudor,09/28/2007,null,Mendus,$132740.88,209
104,Florence,09/03/07,null,Bockings,$95989.15,258
104,Brigitta,11/23/2017,null,Chorley,$132770.87,374
104,Smitty,05/07/08,null,Sherr,$134128.75,590
104,Benjy,12/03/04,null,Cayton,$151606.39,868
104,Querida,07/01/07,null,Fowle,$130311.05,324
104,Briant,09/30/2003,null,,$144481.10,439
104,Kizzee,05/12/05,null,,$104170.22,308
104,Domingo,09/12/13,null,Olner,$115948.24,304
104,Cyndi,01/11/07,null,Miguel,$141139.20,624
104,Margarete,02/13/2016,null,Slack,$158539.05,52
104,Juliette,11/11/20,null,Semonin,$132826.23,766
104,Jobey,11/16/2016,null,Fidge,$130182.44,38
104,Serene,12/21/2009,null,Shaw,$146400.19,979
104,Arabele,09/20/2009,null,Wagon,$115544.60,884
104,Alexis,02/17/2005,null,Darkin,$102242.63,673
104,Felicia,02/07/12,null,Mabbutt,$123865.22,808
